#OTU ID,Abundance,Percentage
Acidovorax_F_589733,2.743830289101705,0.15648092040743167
Hyphomicrobium_C,2.7229540864273387,0.1552903484460126
Sphingobium_A_485959,2.717218060021159,0.15496322227677195
UTCHB3,2.685391627124611,0.15314815757225347
Eubacterium_O_258268,2.6815430701356324,0.15292867397581247
Clostridium_H_221916,2.6802197281598237,0.15285320364836152
Longilinea,2.676856078343047,0.15266137435726138
Perlabentimonas,2.6415293630209584,0.1506466881900708
Saccharimonas,2.6370062098131934,0.15038873230267272
Oryzomicrobium,2.623419180573942,0.14961386264349394
Giesbergeria_589453,2.6169524309674594,0.1492450632558328
Shewanella,2.606280345729285,0.1486364331494559
Methanospirillum,2.5879487642720926,0.14759098119481465
79-D21,2.5792949524612276,0.14709745342723532
Limivicinus,2.5764010907090227,0.1469324161972304
Thermoanaerobacterium,2.5626990282522284,0.14615098618195743
Pinisolibacter,2.550747539977456,0.14546939159030092
Proteocatella_235853,2.5324765450503617,0.1444273948916322
Leucobacter,2.518881325620254,0.14365205814503598
GCA-2746885,2.5184683707195465,0.14362850728505527
Desulfosporosinus,2.509145479671471,0.1430968218605392
Syntrophorhabdus,2.488266733837537,0.14190610486247135
B3-Chlor,2.4568348663726796,0.14011354226464556
Aestuariivirga,2.45275644823487,0.13988094966351214
UBA2365,2.449890053120868,0.13971747885867705
,2.4367921321638213,0.13897050309456976
SZUA-272,2.4164672299153636,0.13781137185250195
Thiopseudomonas,2.4154865089031357,0.1377554412334451
UBA6107,2.406805745384005,0.1372603764072027
UBA6092,2.3941746169433817,0.13654002186777514
Fusibacter_C,2.385015748897267,0.1360176906917404
Methanosphaera,2.3829901045343727,0.13590216798773685
Methanocorpusculum,2.377000261243366,0.1355605666157439
Scrofimicrobium,2.374669749862212,0.1354276573146871
UBA5946,2.367222328524461,0.13500293011846726
Caulobacter_487784,2.3564301610910077,0.13438745171228247
Trichloromonas,2.3539112798580173,0.13424379965942013
Bosea,2.347227735598692,0.13386263645066154
Pleomorphomonas,2.3301067709494174,0.1328862260956834
WRIO01,2.321390268465564,0.13238912307264855
Methanomethylovorans,2.3176983049968785,0.13217857002059383
Gemmiger_A_73129,2.312320828219096,0.13187189197312157
Anaerocolumna,2.2752204191182503,0.12975605186936162
Sporomusa,2.2508179053766884,0.12836437402918996
UBA1413,2.2428896567345173,0.12791222520290377
Collinsella,2.239610665280726,0.12772522398685357
PHBD01,2.233570270600434,0.12738073966398908
Lactococcus_A_343306,2.233490041537252,0.12737616419235734
Sulfurospirillum_A,2.2001260003271508,0.12547340952935762
B111-G9,2.1758638869936195,0.12408973873873326
Desulfonema_C,2.1376657979684195,0.1219112978372644
UBA2212,2.131126153077214,0.1215383412241028
Aminivibrio,2.112790008703052,0.12049262904584275
JAAYLU01,2.112477078790894,0.12047478262113055
Falcatimonas,2.1113422518609455,0.12041006332591508
Pseudaeromonas,2.1020475115861226,0.11987998334286028
Gordonia_B_376796,2.098425127147579,0.11967339838997006
Paenacidovorax,2.079865405057231,0.11861493555182033
Intestinibacter,2.071365000668365,0.11813015662511762
,2.0619548236026497,0.11759349327013945
Azotobacter_648166,2.0587939144872265,0.11741322630185416
Methanoculleus_A_2118,2.0487904509644137,0.11684272775989646
MWBF01,2.0195860761172484,0.11517719929257124
,2.0098035292733916,0.1146192996512794
,1.9951194872680846,0.11378186724249728
Gracilibacter,1.9835993541273647,0.11312487287800026
Alcaligenes,1.982519390630004,0.11306328244992435
Cavicella,1.9703040948697736,0.1123666428905456
WYBL01,1.9628238660121626,0.11194004467813196
Fimenecus,1.9338556197802945,0.11028798264974907
,1.9312872870071296,0.11014151037052183
Geotoga,1.925805882887729,0.1098289053361887
Zeimonas,1.9134092922238128,0.10912192651001691
Geopsychrobacter,1.9064106950890114,0.10872279580373219
CAADGV01,1.8966122879393499,0.10816399164758747
GWC2-73-18,1.8958460741342342,0.10812029439636549
Lactobacillus,1.8805558567427485,0.10724829174366764
Methanobacterium_A,1.8700424584258388,0.10664871156854734
PHOS-HE28,1.854054271668887,0.10573690365196049
Achromobacter,1.8492859358301352,0.10546496497418464
Meniscus,1.845881654637907,0.10527081847161068
Paludibaculum,1.8324191876023814,0.10450305260757708
Sulfuritalea,1.8289930816485314,0.10430766143662848
Rifleibacterium,1.82830331587406,0.10426832402436813
Caproicibacter,1.8159686164931759,0.10356487486436136
PALSA-647,1.812902999082357,0.10339004239167987
Vescimonas,1.8034770348457836,0.10285247869274228
Humidesulfovibrio,1.8011473355594294,0.1027196157055345
Casimicrobium,1.7920141923949018,0.10219875162211262
,1.7847489912059453,0.10178441645950852
Paraburkholderia_580243,1.7823897732269458,0.1016498700182574
Aquabacterium_A_592457,1.7652031981805407,0.100669717895659
SKLG01,1.7585026167377904,0.10028758305459715
,1.7572444212980272,0.10021582804072163
DTU014,1.7515108682070282,0.09988884292489723
Akkermansia,1.7412762684713599,0.09930516266121614
,1.7410149752711426,0.09929026108343687
Devosia_A_501803,1.737592803258118,0.09909509426553358
Bacteroides_I,1.7025766828322848,0.09709812135686081
Hydrogenophaga_590395,1.696272023519341,0.09673856599512315
Sphingomonas_L_486704,1.6937003750115467,0.09659190461921284
Lactivibrio,1.6916035560523137,0.09647232282074236
Sediminibacterium,1.6909542240247584,0.09643529134918034
Geoanaerobacter,1.6900165459096348,0.09638181547092241
Pseudaminobacter_498387,1.6774447418333152,0.09566484420602378
SURF-19,1.6605956352329727,0.09470393794322148
Pedobacter_B_887417,1.6600959124760468,0.0946754387035772
Neoroseomonas,1.6436615409832598,0.09373818482613316
UPXZ01,1.6417691490112982,0.09363026151953495
Deferrimicrobium,1.6401056596903687,0.0935353925544022
,1.6374470050986765,0.09338376921267955
Lenti-01,1.6365270314239468,0.09333130302045763
NAK19,1.6284228420324762,0.09286912027534747
Saccharicenans,1.627949794228331,0.09284214231097285
Cupriavidus,1.6278094060872963,0.09283413596101357
Propionicimonas,1.6220052529206326,0.09250312451569472
Paludibacter,1.617767446096538,0.09226144196157424
UBA2199,1.6160031746189367,0.09216082537979796
,1.6141719305454947,0.09205638934407044
XYA2-FULL-43-10,1.6085919868360636,0.0917381645868974
Faecalibacterium,1.6018438895195124,0.09135331991072082
Atribacter,1.5964463417033787,0.09104549720989036
FW602-bin16,1.5915770340338349,0.09076780009833661
Ercella,1.5871446294448779,0.09051501961389741
Limiplasma,1.5746533774159905,0.08980264224045517
Limimorpha,1.5739671642078437,0.08976350743141358
Prevotella,1.568854270588222,0.08947191858835667
Mesorhizobium_I,1.5620826023035472,0.08908572965747107
Termiticorpusculum,1.5614803562992492,0.08905138350660359
Corynebacterium,1.5595152381599098,0.08893931261928428
Dendrosporobacter,1.556615415191401,0.08877393542050738
Reyranella,1.5562370429974441,0.08875235681580938
Flavihumibacter,1.552470043390923,0.08853752444518348
Tolumonas,1.5428206706800471,0.08798721973823802
Quisquiliibacterium,1.5403224041924055,0.08784474334639922
Thermoanaerobacter,1.5386124853302463,0.08774722649980872
RUG11894,1.5210374755965097,0.08674492190749189
Azospirillum,1.5146328311289727,0.08637966438222028
Paenibacillus_T_364414,1.5133669301424943,0.08630746992023201
Promineifilum,1.5053435539283604,0.08584989595884324
,1.4959948861723336,0.08531674048605148
Caloramator_B_191076,1.4892344372963053,0.08493119139918189
Azoarcus_F_597129,1.4756841418892688,0.08415841667418976
Microbacterium_A_383321,1.4756623418919574,0.08415717341812624
IMCC26207,1.4680455438179965,0.08372278664941644
Terrimonas_941540,1.4646532961493608,0.08352932641991666
Fictibacillus_C,1.463475685196026,0.08346216714749678
Aggregatilinea,1.443169010864318,0.0823040754453748
UBA5619,1.4420035419379258,0.08223760863398617
Terrisporobacter,1.4372045951379848,0.08196392420998089
,1.4323248514514255,0.08168563193131553
Lentihominibacter,1.4281407718690295,0.08144701344725265
Pseudoduganella_570666,1.4183176421277712,0.08088679935919513
Namhaeicola,1.4164732094117685,0.08078161117384122
Gudongella,1.4127749129597533,0.08057069695110322
Thiovibrio,1.412744294950683,0.0805689508029324
Shinella,1.4031652050130243,0.08002265432969055
Clostridium_AT,1.4029107582398723,0.08000814320434302
JG1575,1.3984191025514783,0.07975198362367766
B60-G16,1.3873883344898956,0.07912289779940737
Rhabdanaerobium,1.3799796766582817,0.0787003812898844
,1.3789567732563046,0.07864204500485066
GCA-2770975,1.3590893569420586,0.07750900423213264
Paenisporosarcina,1.3558107743902108,0.07732202633580187
Ralstonia,1.3554314695395424,0.07730039454159678
OLB10,1.348585603388841,0.07690997409886649
Legionella_D,1.3427794830592852,0.07657885046604784
JAACSU01,1.3348007144314666,0.07612382047984279
,1.3296491306999292,0.07583002513576892
Peptoclostridium_A,1.3284366529724363,0.07576087740767319
Chelatococcus_A_503557,1.3133387994046533,0.07489984528340257
Azovibrio,1.3046100381057935,0.07440204313890131
PWVB01,1.2954104660582695,0.07387739060952701
Cloacibacterium,1.2851797823892255,0.07329393367952372
Clostridium_AD,1.2790326181859917,0.07294336027990848
DTU089,1.277392842585589,0.07284984371066883
,1.2770227245918093,0.07282873584384629
Stutzerimonas_648792,1.2696099336065256,0.07240598362014923
Sphingopyxis_485592,1.2671217667400925,0.07226408321073499
Enterococcus_I,1.2655553771525851,0.07217475185327336
Desulfomonile,1.2633965680882848,0.07205163475280714
SZUA-442,1.2586022104716057,0.07177821205038994
Niabella,1.2532615792785957,0.07147363531036408
IGN2,1.252585963792029,0.07143510489046187
,1.2516681530889042,0.07138276205273054
UBA2201,1.2478105050543653,0.07116275999303676
40-80,1.2446115884097317,0.07098032545149564
M3007,1.2420452100454358,0.07083396463240495
Thermomonas,1.2369400817048533,0.07054281864400129
Dyadobacter_906144,1.2364366101990376,0.07051410561282664
OLB4,1.2339267273932042,0.0703709667411801
UBA2330,1.2303740523243303,0.07016835732073089
Anaerofilum_74150,1.2189270952236855,0.06951553619324062
,1.2174508633477397,0.06943134653923749
Phascolarctobacterium_A_40086,1.216269873028356,0.0693639945412282
Vogesella,1.2146930957773578,0.06927407077426137
Anaerosoma,1.1954213038668393,0.06817499852185696
Desulfoprunum_449678,1.187350154366858,0.06771470004511826
JAAZIY01,1.1869449625796964,0.0676915919162925
UBA7692,1.1757687711758407,0.06705421258402428
Anaerosporobacter,1.1669930019811026,0.06655372957444083
UBA4951,1.1491476832240406,0.06553600923103604
Blautia_A_141781,1.1406068687577793,0.06504892571351018
Methylocystis,1.1338277187030148,0.06466231009651553
Victivallis,1.1319566742251261,0.06455560423967513
UBA6100,1.130227301300017,0.06445697792589632
DSQQ01,1.1252910183468994,0.06417546120710965
Pseudomonas_E_648040,1.1244980345149216,0.06413023725853347
,1.1216523852184437,0.06396794958978141
Limosilactobacillus,1.11889689909686,0.06381080393606225
JABWBD01,1.1170728512871286,0.06370677830398594
DUPH01,1.1158206861735045,0.06363536720022335
,1.1132058332478896,0.06348624187197127
Chlorobium,1.111934552961395,0.06341374062795607
Pseudoxanthomonas_A_615337,1.1046994980845177,0.06300112471259539
Devosia_A_502124,1.1044275244880768,0.06298561403073338
,1.1036596496050262,0.06294182204806784
,1.098198017576356,0.0626303446180797
Lacrimispora,1.096557901417731,0.06253680862676998
Ahniella,1.0893070368856477,0.06212329108516523
,1.0782461933489982,0.0614924900534935
,1.0754289545401172,0.061331822637738155
VadinCA11,1.0753821053830053,0.061329150825543965
OLB11,1.0663803596798882,0.06081578035270815
,1.0633531284598219,0.06064313704838878
Gallicola,1.0619625625367395,0.06056383293238881
UBA8914,1.0599249651384868,0.060447628545563285
Nitrospira_A,1.0547665046044514,0.060153441016743664
Aminidesulfovibrio,1.0535757458630888,0.060085531924635546
Paramuribaculum,1.0386932885014442,0.05923678386790464
UBA1407,1.0373143792044144,0.05915814453047381
Desulfobacca,1.02948807002302,0.0587118093220019
CAG-273,1.0250874875333216,0.0584608436551194
Prosthecomicrobium_A,1.0214428987141868,0.05825299238414609
Uruburuella,1.0165642580521355,0.05797476301108058
Ruminiclostridium,1.0133751374105398,0.057792887136588866
UBA4416,1.0086709834874994,0.057524608759992706
,1.0029310805274603,0.05719726151049123
Effusibacillus_A,1.0020077576995354,0.05714460431572203
Holdemanella,0.9965006535567934,0.056830533606444314
Pelospora,0.9963797591614757,0.05682363898678559
Protochlamydia_A,0.9958202675416559,0.0567917311228126
VAYN01,0.9948944833345954,0.05673893355534099
Tepidiforma,0.9915634367688094,0.056548963630960264
Dialister_37762,0.9820319651747822,0.05600538283669803
Intestinimonas,0.9790054198043466,0.055832778646452856
OLB5,0.9762449966085633,0.05567535143089004
Arenimonas_613591,0.9759761266070809,0.055660017747364114
Villigracilis,0.9752085830593673,0.05561624466078654
Immundisolibacter,0.974971815855064,0.05560274180304828
Tahibacter,0.9730318311103704,0.055492104275781454
Tetrasphaera_A_390453,0.9729406909055778,0.05548690654063409
Thiomonas,0.9711001336944199,0.05538193937571559
ELB16-189,0.9663842890045922,0.05511299427350071
UBA2253,0.9648020005573072,0.055022756202449216
Anaerolinea,0.9605943139434934,0.05478279140698398
Desulfotomaculum,0.9476031279851238,0.05404190275070513
Symbiobacterium,0.9438057557104017,0.05382533822372314
GWA1-52-35,0.9428604812780605,0.0537714291267218
UBA2284,0.9391836133779589,0.0535617369764785
F1-60-MAGs027,0.9374281338077421,0.05346162179807441
Clostridium_AM,0.936357837408738,0.05340058268560082
Phocaeicola_A,0.931619270194579,0.053130341715512674
Methylophilus,0.9289007283602385,0.052975302998251865
Parvivirga,0.9272252139103745,0.052879748238793135
Arachnia,0.9233726215524458,0.05266003450485054
Mesobacillus_A_295502,0.9209975458082117,0.052524583693635545
,0.9164719650005468,0.05226648935996833
Desulfobacillus,0.914283985953576,0.052141708692424106
BMS3ABIN17,0.9082159865786913,0.05179565007101988
Edaphocola_927667,0.9067942985502186,0.051714571058184715
OLB17_427640,0.9021188836201923,0.051447931669282604
UBA1361,0.8995855593900073,0.05130345593082154
Desulfococcus,0.8990677988556193,0.05127392799489435
Ruminococcus_E,0.8977482266559724,0.05119867265816127
JAPWJZ01,0.8929340032292378,0.05092411700657645
,0.8908045827897277,0.05080267594237054
Onthenecus,0.8888855374288457,0.05069323259029181
Jeotgalibacillus,0.883556515495658,0.05038931792753415
Tepidiphilus,0.878303966815655,0.05008976454218217
Sulfuricurvum,0.8753935099276142,0.049923780889892994
Methanobrevibacter_C,0.8722714040083566,0.04974572687183094
UBA2475,0.8707509511853339,0.04965901529271918
,0.8704678204748935,0.04964286831951123
JAAZPG01,0.8679192431522529,0.049497522695636335
Cutibacterium,0.8663556946678732,0.049408353366574995
DUOU01,0.8577768826876375,0.04891910284696321
Glo-13,0.8563683590974979,0.04883877460338485
Peredibacter,0.8553568334176478,0.04878108719100101
Geothrix,0.8530738208006208,0.048650886749292514
JABFXX01,0.8509874583956495,0.04853190128917492
RBG-16-71-46,0.8495199137478106,0.04844820706867412
Sulfuricystis,0.848010489566804,0.04836212445413805
UBA2386,0.8476896860980897,0.04834382899969479
SZUA-242,0.8451712383971133,0.04820020167120728
UBA5453,0.8426318773687567,0.04805538165353262
UBA1369,0.8387506812243782,0.04783403664274007
Ligilactobacillus,0.8357984212066514,0.04766566895371394
Propionivibrio,0.8356031861964297,0.04765453468122756
Synergistes,0.8309784596978534,0.047390786058725556
,0.8309123581817133,0.047387016282538226
UBA1179,0.8282037176688373,0.04723254223864739
PFJX01,0.8271824820610023,0.047174301068083166
Blastomonas_485421,0.8271507488298767,0.047172491318685124
Mesotoga,0.8255219871386189,0.047079602873804
Falsiroseomonas_507050,0.8254478881935889,0.04707537700343382
,0.8215554365380024,0.04685339008969251
Syntrophomonas_A,0.8189929714878732,0.0467072524473067
Raineyella,0.8164648840243766,0.046563075362182405
JAAYJT01,0.8103897556160711,0.04621661017127725
,0.8011934450017875,0.0456921436417723
SB25,0.7991783465417097,0.045577222371678806
,0.7988145797297024,0.0455564767133986
,0.7935253351663082,0.04525483055808522
Evtepia,0.7912586529580959,0.04512556144125208
Aminiphilus,0.7817655634093525,0.04458416957893545
Pseudomonas_B_650326,0.7801254519872827,0.04449063385775196
SCN-70-22,0.779882640729356,0.044476786307020934
Dysosmobacter,0.7798769860831684,0.04447646382197384
JABFSM01,0.7774335619366781,0.04433711509442782
Aphodomorpha,0.7754072476605711,0.04422155418520564
Gp18-AA60,0.7731759943520349,0.04409430558212379
CAG-791,0.7714130477924629,0.04399376456055745
Seramator,0.7695057056078809,0.043884988641813207
Telmatospirillum,0.7694347400190034,0.043880941467063034
Arctic95D-9,0.7667126730742766,0.043725701712398424
Anaerocella,0.7643124912024684,0.043588819096174826
JACTMI01,0.7637961249603091,0.04355937067687523
TTA-H9,0.7614188905753427,0.04342379675815976
0-14-3-00-41-53,0.7562335966519034,0.043128078918413734
SURF-21,0.7541675506077786,0.04301025210242118
Moorella,0.7514221045620725,0.042853679035250294
Skermanella,0.7510885024058699,0.042834653670358075
Actinomarinicola,0.7503599844254574,0.042793106215852195
,0.7458325691821589,0.04253490726413425
Anaerotignum_189125,0.7449485132442011,0.04248448946409292
Anaeroarcus,0.7336862489262346,0.04184220138478021
WQUU01,0.7269263606165337,0.04145668426706527
SZUA-359,0.7252229396963253,0.041359537998765
UBA3207,0.7251357888431985,0.04135456777674881
Sulfotelmatobacter,0.7239378228995534,0.041286247657161636
Obscuribacter,0.7237812782491045,0.041277319899827525
BICA1-8,0.7228200344009776,0.041222500065420005
UBA6024,0.7173772238980503,0.040912096028958934
UBA629,0.7171726109786568,0.04090042693335885
Tenuifilum,0.7166988538033587,0.04087340851347526
WRGT01,0.7146917547803223,0.04075894345208969
UBA8904,0.7144616559580638,0.040745820892857554
,0.7144350636006027,0.04074430432800737
Hyphomicrobium_A_496602,0.7078310042131455,0.04036767414957423
Aquaspirillum_560424,0.7068302809072458,0.04031060279767526
Trichlorobacter,0.7066078821639261,0.04029791937472803
Ruminiclostridium_D,0.7051836319046685,0.04021669423761063
UBA5232,0.7049543304645505,0.04020361715316305
Saccharofermentans,0.7046165858183108,0.04018435554164276
RUG13615,0.6993864080090484,0.039886077969324016
SM23-61,0.6979969635726069,0.03980683781182122
Clostridium_J,0.696791411510674,0.03973808505513666
Lacibacter,0.6958055827557557,0.0396818631409948
RBG-13-43-22,0.6926005324095312,0.039499078793828205
Clostridium_AU,0.6921125702150054,0.03947125026025355
Pseudoclostridium,0.688902093536627,0.03928815644881242
Desulfitobacterium_A,0.6879764009529185,0.039235364106629894
Seleniivibrio,0.6872800573849511,0.03919565156213757
UBA9973,0.6861177379094889,0.03912936436425576
UBA1546,0.6842083976639434,0.03902047449589158
Kaistella,0.6810085857458905,0.03883798889681631
Butyricicoccus_A_77419,0.6801157802238219,0.038787072107103394
Dehalobacter,0.6759329165260897,0.03854852296506653
Algoriphagus,0.6732910722229895,0.03839785831581172
,0.6704080283670616,0.038233438031531564
Novimethylophilus,0.6698229848798756,0.0382000729419643
Marinisporobacter,0.6696435046455141,0.038189837165947337
Defluviicoccus,0.6639342055407909,0.03786423525742663
UBA7640,0.6638853025672957,0.03786144631587526
Phreatobacter,0.6633847440992391,0.03783289941554023
,0.6617479064991639,0.037739550400758014
UBA1930,0.6605946025664376,0.03767377736019522
Hominilimicola,0.6576515412520939,0.03750593427415844
Calorimonas,0.6533062374176106,0.03725812115460413
CAG-269,0.6529794204155177,0.03723948274774077
2-02-FULL-66-22,0.6497562675152168,0.03705566601007435
Aquicella_A,0.6442377711427943,0.03674094560077949
UBA7522,0.6416804495714981,0.03659510129151456
,0.6392107404664306,0.03645425353010797
Desulforegula,0.6386029374091733,0.036419590459945125
TC1,0.636754786687097,0.03631419023632676
UBA1573,0.6348472151296133,0.036205401236422616
UBA9339,0.634805275464529,0.03620300941305802
RUG13077,0.6341694939877973,0.03616675073078742
OMJO01,0.632530100449979,0.0360732559506158
Acetobacteroides,0.6320671220264193,0.03604685224403994
UBA12059,0.6294460643561487,0.03589737305856918
Sulfuricaulis,0.625794321060561,0.03568911376707623
GMQP-bins7,0.6249587674284367,0.03564146205846878
HyVt-105,0.6249001902670461,0.035638121396997964
MnB-11,0.6230904438525557,0.035534911374946555
Dongia_A,0.6225076028413473,0.03550167189280826
,0.6192991561577026,0.035318693852173226
Pelomonas,0.6160322021596804,0.03513237913344963
Nitrosomonas,0.6119036054886308,0.03489692484546289
Ornatilinea,0.6111727008631604,0.034855241280346665
Janthinobacterium_571526,0.6100384868650339,0.03479055694069535
Gp6-AA45,0.6086534777270035,0.03471156972871196
,0.6059477955521397,0.0345572643991388
,0.6037491891125764,0.03443187765031433
Ketobacter,0.603335642146944,0.03440829302481074
Pelosinus,0.5986381258553168,0.03414039319300906
Wolinella,0.5953596728533649,0.03395342268492202
Desulfobacter,0.5935566857397605,0.03385059814648749
Catenibacterium,0.5926807205742384,0.03380064176402091
XYC2-FULL-35-21,0.5904334353862293,0.03367247886122244
,0.588531739699653,0.03356402496283366
,0.5848725287173498,0.033355339788407934
Ferruginibacter,0.5840820086586638,0.03331025634907312
Clostridium_AG_201144,0.5836512145524438,0.03328568811738797
Brooklawnia,0.5795899203173032,0.03305407209416509
Enterococcus_B,0.5790929556121007,0.03302573014649108
Bariatricus,0.5751657904992354,0.032801763520751155
Daejeonella,0.5734450537247885,0.03270362972752281
Moraxella_A,0.5694554662064467,0.032476103145650824
UBA2329,0.5683304383640799,0.032411942693396624
Methanogranum,0.5679317177818317,0.032389203618045134
Aeromicrobium,0.5678912338331548,0.03238689481433528
BM516,0.5670977091396289,0.032341640020370016
,0.56564766510582,0.032258943861666986
Tangfeifania,0.5647767073157209,0.03220927305032999
GYS-P2D,0.5582247307892476,0.03183561316275506
UBA288,0.5581741039189216,0.03183272590719212
Romboutsia_B,0.5577109641907538,0.03180631300139805
Hyphomicrobium_B_496603,0.5513211927582689,0.03144190368682791
Christensenella,0.5505607415881909,0.031398535079268125
VAUL01,0.5490424903971565,0.03131194905945254
Paracholeplasma,0.5467936116090218,0.031183695273476853
RZYF01,0.5456448107385077,0.03111817904300993
GWF2-43-63,0.5415993321763637,0.030887464989226354
Flexilinea,0.5392230955543486,0.030751947973033447
Parabacteroides_B_862066,0.5383476914271936,0.030702023586642
Palsa-1150,0.536851334538375,0.030616686201108217
,0.5359379508643615,0.03056459583729729
Thermovirga,0.5351589885317254,0.03052017153625441
Staphylococcus,0.5315787174392881,0.03031598831177513
Pseudochrobactrum,0.5302131835156881,0.030238111773251152
,0.5271835608535028,0.030065332084744545
Thiobaca,0.52471696051195,0.02992466161643733
UBA1205,0.5218316699225579,0.029760113200719248
SG-bin7,0.5213530142342961,0.029732815418143207
FB2012,0.5187467227928215,0.029584178352202263
