#OTU ID,SRR3216403_ZHAO_2017,SRR3214536_ZHAO_2017,SRR3216397_ZHAO_2017,SRR5121315_ZHAO_2017,SRR3214613_ZHAO_2017,SRR3214649_ZHAO_2017,SRR3215144_ZHAO_2017,SRR3216404_ZHAO_2017,SRR3215242_ZHAO_2017,SRR3214554_ZHAO_2017,SRR3215152_ZHAO_2017,SRR3215291_ZHAO_2017,SRR3215174_ZHAO_2017,SRR3215202_ZHAO_2017,SRR3214699_ZHAO_2017,SRR3216395_ZHAO_2017,SRR5121313_ZHAO_2017,SRR3214547_ZHAO_2017,SRR3216396_ZHAO_2017,SRR5121312_ZHAO_2017,SRR3214573_ZHAO_2017,SRR3216392_ZHAO_2017,SRR3216391_ZHAO_2017,SRR3216398_ZHAO_2017,SRR3215163_ZHAO_2017,SRR5121314_ZHAO_2017
K00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00012,0.08508983055998326,0.07117676511422077,0.07196056214370726,0.07356984617340982,0.07117362991261549,0.07082746040644673,0.07244152709071365,0.08158425851813321,0.07119497641167505,0.07300641091121307,0.07052812151085289,0.07113689297527645,0.07299316460915971,0.07246088699318143,0.07390662194430456,0.06870748955996524,0.07223322754099039,0.07248522619707151,0.0685121889751425,0.07255819482213335,0.07276994496014662,0.07279520264573608,0.07193796570829163,0.07165320360611378,0.07285721469565531,0.0722427889622452
K00013,0.07435858312498399,0.07420525502663348,0.0748729779960902,0.07540933082611834,0.07400981249401131,0.07392199163927374,0.07480201472559216,0.07441935409797253,0.07371597481780598,0.07433496935372691,0.07528030167058561,0.07400225094851323,0.07488382182546667,0.07407486917318595,0.07499963561906513,0.07194254099906432,0.07511205710577161,0.07567093428467743,0.07243834697268318,0.07449333327957931,0.07475329848756683,0.07488953618480389,0.07421516149058265,0.07466385384266436,0.07551068075656633,0.07538837497692127
K00014,0.0769826811013623,0.06818309747397451,0.06868269652309096,0.0720999470190036,0.06773574644285373,0.06751965896898265,0.06955883113374867,0.07361695598355987,0.06843197963260686,0.06731097597918152,0.06870458559158063,0.06880040497831538,0.06892268488020459,0.07000621138131906,0.07020219832430541,0.06908692974282948,0.06947501551014991,0.06845065393494182,0.06963120978014495,0.06949706070228014,0.06791656256492197,0.06912337560237673,0.06848318448400213,0.06973343790953762,0.0690120738535659,0.07268696995077123
K00015,0.07544238046052398,0.09443628056064633,0.10111862705917614,0.08071709022622635,0.08889615253009149,0.09508982663246375,0.08980899108164916,0.08287497316287977,0.10066868626794649,0.08866385514052469,0.09354675102997531,0.09595408223795517,0.09150524191286709,0.09184302542362038,0.08686441100404435,0.08853523719114989,0.06874164120254767,0.10314999409560563,0.0853779768001205,0.08090868102561363,0.09384419772981435,0.10039146166694622,0.09854410667539533,0.09650114162310065,0.09461121913163101,0.07465843508158132
K00016,0.06401937605416269,0.05163544996175566,0.06275792383784885,0.06986839706638753,0.048218047531097784,0.05510484155398956,0.05248422863486742,0.06355084185621812,0.0702543611213757,0.05896791115476496,0.054815464331684605,0.06656084300669611,0.05987201469698669,0.06464458983789421,0.056775594947054656,0.06607698617672518,0.06905810236967981,0.051781103002745826,0.07135876536651684,0.06710272801467597,0.05852944645144541,0.0626333235189586,0.06377611759541976,0.06517044527020913,0.05356761334084259,0.06825697034793297
K00018,0.09448805908247138,0.059578144563354585,0.06123352991988527,0.06977640349594547,0.06386938869973716,0.05716207176843874,0.06789838486967519,0.08622364913254828,0.059876894952212725,0.06510223778898909,0.0575655266502173,0.0629850274175252,0.06406272350773919,0.06338347171779714,0.06390879355534378,0.06339740674527512,0.06177427663796016,0.05968702135344178,0.06049552664804946,0.06403307074414866,0.05708475255035104,0.06387146324558308,0.0666211646304899,0.063571336857417,0.06088124639483919,0.06477577235766847
K00019,0.10189169285656799,0.0699142625998787,0.06568623878390689,0.07649876530459014,0.05911787328839418,0.0637508568937594,0.0644395944199969,0.08919207754601867,0.06983921013815668,0.06421004312010907,0.0732050795917726,0.06974874858202228,0.0752052398081274,0.07863412239816293,0.06735260439560056,0.06331247013395319,0.04979602146872211,0.05920393807888661,0.06435499322643322,0.047813808234643304,0.06182901059790745,0.06547428076865776,0.06894623993899497,0.06530764955573096,0.07830124303835437,0.07049447389783739
K00020,0.08968004210783562,0.05858753967852025,0.05746876790231655,0.05534320341051015,0.052595550112243226,0.05538295349060871,0.05861875203497321,0.07969627655690917,0.06024536617006336,0.05676422309861659,0.06138663450326187,0.06329991359506289,0.06621240439095458,0.06576000416721213,0.05871983425210712,0.05794324146223044,0.039454857995003215,0.053005845897538414,0.05802506274633528,0.03708639469498774,0.05627701745135858,0.0591437011274731,0.05781040567128067,0.05723604842312646,0.06620204406604822,0.049401462566751236
K00021,0.015994807435516463,0.02770381913559497,0.018469212757063314,0.1338221601340663,0.02064920760784994,0.022620073602853404,0.02920238945127908,0.0,0.01958955837554484,0.013059705583696561,0.011310036801426702,0.03424283692669522,0.017276366585091366,0.011310036801426702,0.006529852791848281,0.016647923403261353,0.18399822858296155,0.0326492639592414,0.025290011116014397,0.15258073831854396,0.03097381141177491,0.017882738356416947,0.01032460380392497,0.019037628754844303,0.006529852791848281,0.15285993477951773
K00023,0.09036635398449304,0.06065021599355731,0.0645287301863084,0.0672227782077113,0.05360931886697876,0.05715270048720603,0.06565178434081337,0.08231175855967941,0.05864480127510467,0.06117005698999957,0.06260077802186609,0.053250821959373036,0.07099559006424004,0.07192010060709716,0.05864480127510467,0.058544730441816184,0.040082836857552644,0.05056998327969082,0.05832397023097278,0.04899161156852029,0.05219800795000099,0.06535937390382582,0.06520967975396066,0.0585180159843715,0.06996954819614902,0.06302086997459772
K00024,0.06779002272052329,0.07306052859424836,0.07147289021039469,0.07519713620013838,0.0744561870071606,0.07554608494723121,0.07719844305119464,0.0715533111591091,0.07053725617273905,0.07495170305062936,0.0755544822628852,0.07333975406379696,0.07492023103632162,0.07414992295817986,0.0774387146723174,0.0690198977558784,0.07503409345260174,0.0734271464447698,0.06877848961350375,0.0727959585277973,0.07613709474190998,0.07534133975245028,0.07204428958287601,0.0705769363939197,0.07612260189287688,0.07371527394636036
K00027,0.07322477255037686,0.06413713846045008,0.06662833747735471,0.07582896587634975,0.064166433338989,0.06439600154192804,0.059419205775707265,0.07283731319058231,0.06851296053253697,0.06149172374456306,0.0642509140962151,0.07025719519680611,0.06618002054419257,0.06629641072902004,0.06315027438132245,0.0682862870650409,0.08373025726720201,0.06490997273449885,0.0703844422943335,0.07799531687410168,0.06409916837052974,0.06646948938247088,0.06587015427385648,0.06855004350097971,0.06457318191348786,0.07732764853071183
K00029,0.07409918577052652,0.061586392493208464,0.06149754658482209,0.057197141607396806,0.06143138566689408,0.060363454266813645,0.06743466128196723,0.06945669719522815,0.05893097926409716,0.06292556981297431,0.06325123908261034,0.0607683210655649,0.06706686852610727,0.0687144129557758,0.0638992667484252,0.05898264592250816,0.0454283365796421,0.057513142983791024,0.05922667558793939,0.0484199642647085,0.05747340657754768,0.06333642273436219,0.06358051035508412,0.06153295183146541,0.06677487080997102,0.05372319023153119
K00030,0.07491101799951524,0.08842347110649422,0.08254370140874148,0.08423710796719483,0.0941805126592339,0.09431324847301245,0.08546654698588696,0.08825425550579315,0.08141733265046744,0.0869020883223742,0.09252472703552056,0.08359658915809785,0.08513470438495964,0.08548763192201043,0.09329494770130642,0.07581415229527474,0.07275137975488098,0.09462971041280102,0.08422829767326351,0.08051647952849895,0.08611531736144452,0.08031873101987336,0.0800543064963749,0.07737132938566,0.09365448024826503,0.0835103076697634
K00031,0.07404798482220246,0.06654525391183112,0.067808949584709,0.0726417909910584,0.06747176708424328,0.0689229108422715,0.07322339598343562,0.07216430536654578,0.06609072919918829,0.06855915981939568,0.06993985463732026,0.06847509247679168,0.07187505615681274,0.07216199843416131,0.0701956622137371,0.06566416338613185,0.06957647536399021,0.06674076554112246,0.06623146945900409,0.06904228860850882,0.06898455615900927,0.07018222190237912,0.06814169494222151,0.06729075078914055,0.07150024756771138,0.07006842954376521
K00032,0.4575715787419871,0.09489592480739595,0.06001745261188931,0.05197663863232485,0.09952768559328626,0.07650754050603846,0.06365812159711379,0.37899013561511413,0.07350606728039916,0.11025910092059873,0.07350606728039916,0.06001745261188931,0.08487749546281839,0.0821822815988228,0.11025910092059873,0.1122823724503153,0.0,0.09489592480739595,0.09249310632581435,0.047447962403697974,0.09723938693915904,0.07939562696733153,0.07037670139881537,0.09723938693915904,0.09723938693915904,0.0
K00033,0.06294954506812489,0.06991525633583082,0.0754273667638592,0.06623845462379842,0.06798853617372443,0.06948703805424918,0.07406791980308042,0.06772412402933208,0.0762207476785584,0.06826455828604087,0.06834462392744298,0.07544967265426661,0.0737554471745115,0.07120041136038771,0.07229596812516255,0.07676329009410397,0.058423266919704515,0.07270099072350203,0.07408552466678564,0.06408113502993643,0.07351807539816925,0.07471315888952611,0.07343878097456738,0.07467993088748705,0.06928089318527496,0.0600183795353025
K00034,0.050179958134515694,0.047928577402808786,0.047465488500089095,0.0409717642479285,0.0465254847577347,0.05520995741749004,0.05727183468243368,0.05191080746435678,0.056201238699012855,0.05540963241796082,0.03640436785810582,0.05580683916867607,0.038755409072387045,0.038181223121622455,0.05233457618923137,0.05480842512548705,0.02101807158255556,0.03640436785810582,0.04929174709595777,0.023024143842047966,0.05851183496638161,0.050179958134515694,0.04604828768409593,0.043074228940372265,0.03932121139630623,0.043074228940372265
K00035,0.21332391364662318,0.07602719701733722,0.06353675679051225,0.052463750235000176,0.05981787872648632,0.06773041031324704,0.05981787872648632,0.1800915821522196,0.05904600279199777,0.07840361831452088,0.07840361831452088,0.07294788439833556,0.06773041031324704,0.09768218691705088,0.07294788439833556,0.07602719701733722,0.0389081585120173,0.06425470903428573,0.05981787872648632,0.04063824618794822,0.05747115891005311,0.06057992064174928,0.05585192715758826,0.06704968539506195,0.08513580563016518,0.05981787872648632
K00036,0.08123136209062473,0.074079145351281,0.0790308413851418,0.06841260311543007,0.07270564576647567,0.07211124942255571,0.07613528781459807,0.07921259837290086,0.07929940672593427,0.07303243775797318,0.07477949494337888,0.07821211730567221,0.08118783423379276,0.07974760043455796,0.07869784463231592,0.0762667606739837,0.05824089324975836,0.07443141807366407,0.07526263192372097,0.061224631261326296,0.07375979648159386,0.07934397057501925,0.07829496961493045,0.07832799794311618,0.07818124560903697,0.06227874844783962
K00038,0.0492598265648879,0.06489656735105294,0.04869032966159189,0.06885852456384024,0.053075481041072285,0.05663464365809686,0.06701101407374355,0.06489656735105294,0.059750045033404184,0.0573686005429113,0.0492598265648879,0.06489656735105294,0.03734377814587761,0.03952093999582436,0.031244046414412596,0.03808333069542195,0.02477106007282998,0.04386900634124013,0.03844777278570292,0.032555551021576645,0.0646813210952403,0.03808333069542195,0.03658928061003913,0.041584271426809594,0.06926239034105977,0.07468755629175522
K00039,0.05804765998962505,0.047395715912384014,0.029975682723483787,0.056412185501306646,0.04895008490939764,0.048179169251267966,0.016188718915720227,0.018356281841024114,0.043696690993944826,0.018356281841024114,0.05119322417392735,0.04454524965375335,0.04454524965375335,0.044963524085225685,0.020293633137563744,0.07003241620576037,0.0,0.062399359536260565,0.01223752122734941,0.0,0.013681964670224969,0.051557593357035546,0.03917918438846999,0.019349219996541683,0.04856615674716069,0.09178140920512057
K00040,0.1437884483580748,0.04763058777344596,0.055529435194760855,0.05412660246020915,0.04763058777344596,0.0370104372243012,0.056342789330406325,0.12247685254473066,0.05902026916183988,0.07224101134512545,0.06130252458219973,0.06489158673583585,0.04910687359325108,0.06921219034814419,0.05903063845169094,0.06561071565243821,0.06206325401944211,0.054039839895696024,0.05530855351104966,0.047886897719610556,0.0505925056462791,0.053698986709301184,0.048534361860417256,0.05524580981131541,0.07107369060448768,0.06995398537647014
K00041,0.06002864033281494,0.04665700006769465,0.054005208507034594,0.05005336294166451,0.04631061814231606,0.045422478214668105,0.05116685646829449,0.057536047019291395,0.054980270501759534,0.0518234699368277,0.04938625718180614,0.054636557819946155,0.055193639355815845,0.049924525242936627,0.041468095669923696,0.06145998774984467,0.05088285692168778,0.041077982617169745,0.057954293719242905,0.03686376499278613,0.04336605206215073,0.0506926399683118,0.04836835001748307,0.05332413448900191,0.053021326052897985,0.05826739021465497
K00042,0.09870182584230143,0.06199925866398475,0.062019336144648336,0.05716729819306343,0.05816045998698467,0.05657623615385124,0.06371745382043238,0.08638920864323822,0.058517914236831586,0.05650467289776977,0.061241601788848084,0.05577841144677115,0.06682184013638855,0.06784342094929796,0.060092386015774664,0.061312712572116936,0.03506320134739527,0.05550431440005489,0.05956957349160369,0.040844671981315514,0.05260219880082444,0.06103287216768585,0.06241703635218034,0.061114412447424105,0.06500382799355328,0.050396235553658464
K00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07397267214553091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036986336072765455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K00045,0.1627669122964021,0.04907607057925913,0.037360573512260464,0.030504780534259632,0.042177916686278266,0.04282189158895254,0.05335131347578436,0.138808089202335,0.04620359279529631,0.05283582975907576,0.03390416801056824,0.05283582975907576,0.04823229300591424,0.03808608927714148,0.05778410109142279,0.06234083550577023,0.0,0.04052323158191111,0.05386186399348599,0.025629141989861447,0.04408162753096522,0.05072153323081375,0.04766147653343306,0.04794773422152163,0.04500329433131324,0.0
K00046,0.051805758820101654,0.049092740916093225,0.05696940024932371,0.05068683384601106,0.04256302373818426,0.048916661010895916,0.05381316931445609,0.04868060605045376,0.0566686654277062,0.050789877256690916,0.056208497206947955,0.056187318990492625,0.05560481484472085,0.06109736310576593,0.05139718447805284,0.053672385932142096,0.03424659053985728,0.047829693439932375,0.05478852481851394,0.03518449012034034,0.050078551247390045,0.05408106282003634,0.05233229926563715,0.056285579036614665,0.060358221025310174,0.04651592972315996
K00048,0.036905057380109275,0.038231408186898415,0.014117883107894382,0.034581609862599186,0.02703368798326676,0.028235766215788764,0.0373524077421682,0.01696105656624978,0.051981168819862235,0.05024591423200644,0.02954654041851571,0.05528252490198507,0.030498113210898656,0.033109370712306394,0.04389428239151016,0.014117883107894382,0.054678326160577946,0.030498113210898656,0.021795256040817782,0.03552922668036941,0.03552922668036941,0.01822610872019265,0.02117682466184157,0.0,0.03260385445092197,0.04822175104205547
K00050,0.08553893187252146,0.08667714375207891,0.08308498094789114,0.08019700224303694,0.08308498094789114,0.08164395750540893,0.08500908416910787,0.08471419222368892,0.08318322501786037,0.08640685270805966,0.08014280392181855,0.07893813008435277,0.08048165499975278,0.08145687367459113,0.0862869143367749,0.0764287106863332,0.06770201763693845,0.08885473029679167,0.07369409734467817,0.07679118672778222,0.0817439334899268,0.08524587285454657,0.08592647495255355,0.08107496395835265,0.08425634956629749,0.07509191359889768
K00051,0.0,0.0,0.0,0.0,0.0,0.0,0.05113099925649136,0.0,0.0,0.0,0.10226199851298272,0.0,0.0,0.0,0.0,0.16958233968972278,0.0,0.0,0.10226199851298272,0.0,0.07231015260621872,0.0,0.0,0.0,0.07231015260621872,0.07231015260621872
K00052,0.07251213180404022,0.07072051284600883,0.07113860129984269,0.07359830353762334,0.0704564094038161,0.07036527938016945,0.07327255984911435,0.07248402505070053,0.07096561352206904,0.07178200733703215,0.07045148647027387,0.07143402543581467,0.07145010710733882,0.07064675545693207,0.07319100846947234,0.06883807984190937,0.07293421664131915,0.07255277762102358,0.06865866466776722,0.07287207118903236,0.07220986117362911,0.07263325489410317,0.07080735896338497,0.07079113127845948,0.07218524045574756,0.07298918162629243
K00053,0.07397057127727998,0.07265127400486457,0.07280132939069836,0.07574151921819493,0.0722958835402407,0.07268552443219031,0.0741234256675207,0.07381984140210368,0.07221358598663846,0.07353889794691962,0.07244651957955248,0.07274608183854481,0.0730123387766304,0.07273416019808474,0.0747247843091518,0.06979136762159655,0.07450381175617923,0.07460804019585798,0.07029703829363743,0.07449353207379922,0.07368301910523087,0.07387824951862705,0.07255820488793104,0.07275877546374013,0.07403920466727053,0.07476335723055462
K00054,0.06468694611242604,0.07322072978856439,0.09056126430699853,0.09796324180208345,0.07085269453273373,0.07192595609537294,0.07676317456170083,0.06845647404399857,0.08579973054951982,0.07302541716022952,0.06610878648686566,0.07501286636157864,0.07360896764925215,0.07712166330128406,0.07147028837107616,0.07702861672878036,0.11488695639450933,0.07961129522019346,0.07896733479866058,0.10750361833926991,0.07702065881598173,0.085585141475176,0.08644030151210226,0.08625573631512713,0.0694988357011822,0.1014519643351559
K00055,0.03891816660306323,0.049228019529431184,0.03332752677010566,0.06550903596660587,0.03891816660306323,0.04019450963162388,0.06029176444743583,0.055038599032747666,0.04819152408885964,0.043800951392355195,0.04019450963162388,0.04263271549048387,0.01123470698232263,0.04143155219527292,0.026586169138866803,0.02246941396464526,0.0,0.03177654996737674,0.03332752677010566,0.0,0.051630782460360444,0.0,0.02246941396464526,0.028421810326989247,0.05364499057985931,0.05706523405059459
K00057,0.07153728245871868,0.06897578861869777,0.06788715351830614,0.06493271339863593,0.06939319276289234,0.06901884159934328,0.0707953394088875,0.07162961458013588,0.06653089000586064,0.06998659532145587,0.07091572088958907,0.06859730382265856,0.06994944659940679,0.0696763666957818,0.07155907942849796,0.0682720618331185,0.059741089760466694,0.06774228821095617,0.06934272286632107,0.0618633500838191,0.0690199175797743,0.06860039689830921,0.06768463145571241,0.06827128485848424,0.07131969013911625,0.06394588116479334
K00058,0.06991759378492561,0.06641603270898323,0.06856291870961069,0.06830589402021564,0.0653106410350308,0.06588700770609426,0.06824852002360898,0.06933679646999001,0.06845050568075713,0.06634112489563565,0.06679594516576882,0.06658925773402101,0.06698152354900683,0.06797737558497813,0.06703400194374678,0.06687023832118066,0.06538920319970921,0.0686011689407561,0.06821017514414383,0.06614311802546768,0.06635596484054614,0.06744287050832745,0.06809304858495917,0.06926575818695332,0.06859224921242481,0.06681236832741824
K00059,0.07759853538954624,0.07635603008084561,0.07392179479834801,0.07315119342007982,0.07476352539316149,0.07479197202752418,0.07478038551355418,0.07669792592695883,0.07642081490757865,0.07428774097621954,0.07606652979809965,0.07503891934705006,0.07592035620758403,0.07476549190578381,0.0755853314523507,0.07319133730423626,0.06193048209280137,0.07668148742138081,0.07296317739607992,0.06599434624959959,0.07510750593428199,0.07245278191893048,0.07407672673927397,0.07511071288640686,0.07799809305517336,0.069266560098467
K00060,0.07880697639189417,0.06627320963156891,0.07223811476676002,0.06556589792418864,0.06489399592409345,0.06590635489732538,0.0701117063090908,0.07812959103675603,0.06256302361753907,0.06250337444192572,0.06658904879774914,0.06272081958291745,0.07291907603622134,0.07300853948801671,0.06330389615524076,0.06923639652143881,0.049898004888661744,0.06210374866938544,0.07027511075950953,0.051733099466380494,0.06374867514747225,0.06812849924542465,0.0672786760468064,0.06839624943215535,0.06852428904488819,0.06420054062468707
K00064,0.055513593543167934,0.05798205742603222,0.05095241454787017,0.02899102871301611,0.04563465828635076,0.040310389586580786,0.0761348057535828,0.051860728751961814,0.06253078082768142,0.048770459098968474,0.05067674571961037,0.06997329099523523,0.04793027545605241,0.0744165818799429,0.05867849144948083,0.0773275271714531,0.04267363881036711,0.04512015866216262,0.05862276259352621,0.037427257131644145,0.05798205742603222,0.06473220578814823,0.044494906839354094,0.04911391727970508,0.0531677867244028,0.037427257131644145
K00065,0.12326774572672158,0.055729004553440105,0.06069348320185461,0.06602078651693234,0.051439742414191504,0.05279851280187648,0.05939749825975694,0.10941913198641288,0.0664786582210179,0.06817684897289325,0.06336985203395758,0.06459159591558238,0.06551521249750537,0.0719242106737296,0.06272216535202263,0.06408384949918747,0.05641563009611561,0.04859398487276839,0.062283510795895475,0.035232874271906585,0.06174734434241976,0.05674554887407682,0.050972668312111634,0.05407142229366343,0.07228019319372335,0.07462773702534851
K00066,0.06139527887917174,0.08854553042810599,0.06380384541815151,0.050627843946615625,0.07264387363096615,0.07862431965103472,0.08051915338650914,0.07569318336779034,0.07053780514461502,0.07569318336779034,0.07668267874230779,0.07469058038068711,0.08051915338650914,0.07159858354301242,0.07862431965103472,0.08418096521817975,0.02745680341427702,0.07367433465500609,0.058888282766261485,0.04072502078828885,0.06380384541815151,0.06261114500947353,0.07367433465500609,0.08051915338650914,0.09106391486770594,0.050627843946615625
K00067,0.07456521275379986,0.07164234144646958,0.07372505206374676,0.07512922076975505,0.07272575472854993,0.07253373218085062,0.07441259295710902,0.0742910051692422,0.07242279072487044,0.07373660468461364,0.07192917363536394,0.07175148224895614,0.07297550017921733,0.071992145438836,0.07486102377045059,0.07041127815389336,0.07511485844953954,0.07279599448124943,0.07075079614326255,0.07485313446379571,0.07422875958852353,0.07406916027238845,0.07306291147962132,0.07364875931716423,0.07394961868820997,0.07431653065436321
K00068,0.06058417200403541,0.015423975229150927,0.04789599342203993,0.05014910179845147,0.02257838782692714,0.026071276579488305,0.04203867032220282,0.040808002684353833,0.05014910179845147,0.053747313565961095,0.0,0.04946676929963217,0.0,0.03448905709565437,0.04439778419250344,0.0460879411588655,0.07777809470608779,0.0,0.033234487005771356,0.03996651019088122,0.04700066226207425,0.0460879411588655,0.039106914869232456,0.0460879411588655,0.0,0.07488404079304513
K00073,0.03078651979538432,0.021526116243843065,0.022483295145348428,0.0,0.018357533614165936,0.018357533614165936,0.01589809046069446,0.018357533614165936,0.03179618092138892,0.019471104756655082,0.01589809046069446,0.023401355530016894,0.018357533614165936,0.022483295145348428,0.024284734313795908,0.021526116243843065,0.012433756865135846,0.018357533614165936,0.029025809221933513,0.011843810643729297,0.017171900312598725,0.024714585991198766,0.03009459953317516,0.014512904610966756,0.021526116243843065,0.00990711716470091
K00074,0.07463396643514701,0.07532837367472785,0.07214125762542946,0.06842613306738456,0.07145928130970015,0.07220108872861446,0.07316102541880125,0.07223197654301189,0.07325813465745978,0.07626083807603064,0.07340372013754586,0.07205323888526605,0.07185480250849027,0.07184865998689043,0.07411062140794368,0.07472708652553521,0.059123950860141605,0.07569548919904869,0.07448518054808528,0.06041005535840112,0.07400028579037901,0.07317895796195058,0.07302949444603597,0.0743365782580883,0.07457768668998803,0.06522929087255562
