Pathway ID,Raw Abundance,Relative Abundance (%)
PWY-6957,274.2287579133108,0.0011867108943438465
PWY-6969,145108.09186684588,0.6279478300750281
PWY-6992,3290.3370507348955,0.014238764941657394
PWY-7002,0.0,0.0
PWY-7003,19109.016573061705,0.08269328979208684
PWY-7007,37046.98991436349,0.16031895002025892
PWY-7013,26664.268021898755,0.11538825319441666
PWY-7024,3.657885720227328,1.582931297027129e-05
PWY-7031,0.0,0.0
PWY-7046,140.3637998074612,0.000607417149355537
PWY-7084,134.3381950933046,0.0005813416537958782
PWY-7090,4115.541098525557,0.017809793162845585
PWY-7094,154090.20520006926,0.6668174651485929
PWY-7097,2369.8957858527056,0.010255602544865215
PWY-7098,2582.022763877486,0.011173571169752552
PWY-7111,199817.18258453385,0.8646986160551399
PWY-7159,9007.66445533335,0.038980206244879245
PWY-7184,117459.46123357295,0.5082997981331477
PWY-7187,93775.78487876568,0.40580990260859334
PWY-7196,99193.27981698752,0.429253834281408
PWY-7197,108465.86643561006,0.46938047760940244
PWY-7198,2293.3656618072314,0.009924422355590682
PWY-7199,64571.832888085264,0.279431297210137
PWY-7200,80573.91396547515,0.34867948288990136
PWY-7208,159368.2875220751,0.6896580958702913
PWY-7209,0.0,0.0
PWY-7210,3229.8484307270087,0.013977003538902265
PWY-7211,122032.40432818403,0.5280889749900292
PWY-7219,159886.58747757564,0.6919010123623861
PWY-722,458.7446175194191,0.00198519381947531
PWY-7220,134283.83971656614,0.5811064336890137
PWY-7221,142549.3043991051,0.6168748084583879
PWY-7222,134283.83971656614,0.5811064336890137
PWY-7228,136688.9463024336,0.591514409166222
PWY-7229,154963.60039656618,0.6705970380957821
PWY-7234,114280.91540362434,0.49454480396961215
PWY-7237,22375.9,0.09683056037887405
PWY-7242,30982.057579636417,0.13407326619830873
PWY-7254,53056.35013979716,0.22959863584009185
PWY-7255,10507.116507967485,0.04546900814861569
PWY-7286,3956.774975138614,0.017122740901406308
PWY-7295,1410.111053406391,0.006102183308728821
PWY-7315,11520.305365213932,0.04985353099760967
PWY-7316,0.0,0.0
PWY-7323,86097.53982923403,0.3725826907032637
PWY-7328,50807.15559332332,0.21986536172212703
PWY-7332,10814.325571394615,0.046798439624673324
PWY-7347,4967.448726978622,0.021496379760665024
PWY-7354,0.0,0.0
PWY-7371,13930.627746708167,0.06028407756305861
PWY-7373,395.5349652438771,0.0017116572890477292
PWY-7374,13514.67473244635,0.05848406221340772
PWY-7376,33547.580313988234,0.1451754343359938
PWY-7377,27143.856745310743,0.11746364881378266
PWY-7385,5.700396942534211,2.4668175596405416e-05
PWY-7391,5217.144003397645,0.022576923271299763
PWY-7392,91566.64670731973,0.39624997040048227
PWY-7398,32.09418986473433,0.00013888596166000943
PWY-7400,110472.23950362467,0.4780629542250887
PWY-7401,0.0,0.0
PWY-7431,14495.932676551236,0.0627304056723925
PWY-7446,190.04058050012236,0.0008223908716321297
PWY-7456,1676.681939742248,0.0072557551563235175
PWY-7527,131.02551292791975,0.0005670061915158664
PWY-7528,0.0,0.0
PWY-7539,117253.00894207432,0.5074063864233477
PWY-7560,110149.81944610886,0.476667697951748
PWY-7616,5277.77325888126,0.022839293266867865
PWY-7644,1.2988691437802908,5.620789646497968e-06
PWY-7663,170411.76184069447,0.7374481649536184
PWY-7664,101004.90814187042,0.4370935630027847
PWY-841,139204.23943857013,0.6023992112921359
PWY-922,11376.138030820179,0.04922965424728116
PWY0-1061,92199.12215473139,0.3989869754817863
PWY0-1241,35312.729043961466,0.15281402499269883
PWY0-1261,94625.77713095915,0.40948820051382145
PWY0-1277,10631.918666512693,0.046009083093016837
PWY0-1296,43850.08466076015,0.18975899384438052
PWY0-1297,51219.66082300631,0.22165045696072835
PWY0-1298,42245.90445318553,0.1828169862179544
PWY0-1319,167956.35451474565,0.7268225156018597
PWY0-1338,1089.816105106076,0.0047161233365962145
PWY0-1415,49689.22335427229,0.2150275672569694
PWY0-1479,85311.46130180564,0.3691809761660746
PWY0-1533,14765.656011134535,0.06389761957820007
PWY0-1586,102757.08078324338,0.4446760003011582
PWY0-162,141348.10245151186,0.6116766685974818
PWY0-166,113781.38647221294,0.49238311812215896
PWY0-321,4448.767260921752,0.019251812301191985
PWY0-41,883.567774819215,0.003823594258486111
PWY0-42,21691.840586473674,0.09387032832813204
PWY0-781,94887.04837723816,0.41061883844070196
PWY0-845,34853.34709935859,0.1508260731729359
PWY0-862,92507.98990130321,0.4003235848241372
PWY1G-0,24072.94716075504,0.10417444498531615
PWY490-3,7270.897403024929,0.03146443584357295
PWY4FS-7,153353.79309656052,0.6636306795152759
PWY4FS-8,153353.79309656052,0.6636306795152759
PWY5F9-12,51.45910856859339,0.0002226866548069225
PWYG-321,105855.50165410156,0.45808425781101464
PYRIDNUCSAL-PWY,82069.33919809226,0.3551508589364078
PYRIDNUCSYN-PWY,107043.04703357212,0.4632232995733338
PYRIDOXSYN-PWY,30965.056145052968,0.1339996933615531
REDCITCYC,146036.26016141556,0.6319644307967459
RHAMCAT-PWY,9639.54144129883,0.04171462151494889
RIBOSYN2-PWY,120932.74198740469,0.5233302425732232
RUMP-PWY,24450.91446046463,0.10581007910219054
SALVADEHYPOX-PWY,95029.41020979708,0.4112349019743807
SER-GLYSYN-PWY,147916.32092626035,0.6401002973945702
SO4ASSIM-PWY,89441.07833802688,0.3870516822278396
SUCSYN-PWY,14299.468766688544,0.061880218172169994
SULFATE-CYS-PWY,112186.76576362886,0.48548247873764466
TCA,146881.767416351,0.6356233201062174
TCA-GLYOX-BYPASS,89833.12025406644,0.38874822352549093
TEICHOICACID-PWY,5378.37815430126,0.02327465579531931
THISYN-PWY,84372.59846218409,0.36511809534879097
THREOCAT-PWY,1495.6918083587293,0.006472529639364997
THRESYN-PWY,139626.63737457106,0.60422711671028
TRNA-CHARGING-PWY,125460.5170245159,0.5429239569763514
TRPSYN-PWY,126342.46822927409,0.5467405556107553
TYRFUMCAT-PWY,33741.37684468953,0.14601407888961124
UBISYN-PWY,75088.11049505394,0.32493994954513056
UDPNAGSYN-PWY,120315.84219904769,0.5206606403581517
VALDEG-PWY,212.40587560923623,0.0009191755398892451
VALSYN-PWY,184910.41157166718,0.8001903285397578
